,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"alpha[Davis, Brendon]",-2.769,0.277,-3.3,-2.256,0.003,0.003,11569.0,6226.0,1.0
"alpha[Contreras, Mark]",-2.715,0.267,-3.231,-2.225,0.002,0.004,12483.0,5607.0,1.0
"alpha[Yepez, Juan]",-3.018,0.256,-3.526,-2.563,0.003,0.003,9516.0,5977.0,1.0
"alpha[Azócar, José]",-2.616,0.222,-3.035,-2.198,0.002,0.003,11797.0,6193.0,1.0
"alpha[Thompson, Bubba]",-2.804,0.261,-3.293,-2.306,0.002,0.003,11113.0,6316.0,1.0
"alpha[Wallner, Matt]",-3.045,0.203,-3.433,-2.67,0.002,0.002,9004.0,5829.0,1.0
"alpha[Burdick, Peyton]",-2.609,0.264,-3.094,-2.1,0.002,0.004,13274.0,5560.0,1.0
"alpha[Brennan, Will]",-2.552,0.161,-2.849,-2.25,0.002,0.002,8863.0,5659.0,1.0
"alpha[Stowers, Kyle]",-2.833,0.241,-3.275,-2.378,0.002,0.003,10007.0,6157.0,1.0
"alpha[Cabrera, Oswaldo]",-2.534,0.212,-2.922,-2.121,0.002,0.003,11503.0,5485.0,1.0
"alpha[Anderson, Brian]",-2.785,0.205,-3.169,-2.406,0.002,0.002,11142.0,5553.0,1.0
"alpha[McNeil, Jeff]",-2.547,0.21,-2.938,-2.149,0.002,0.003,9304.0,5237.0,1.0
"alpha[Mathias, Mark]",-2.678,0.278,-3.198,-2.134,0.002,0.004,12734.0,5608.0,1.0
"alpha[Friedl, TJ]",-2.597,0.245,-3.049,-2.134,0.002,0.003,11691.0,5893.0,1.0
"alpha[Mastrobuoni, Miles]",-2.725,0.271,-3.253,-2.226,0.002,0.004,13674.0,4779.0,1.0
"alpha[Toglia, Michael]",-3.163,0.222,-3.594,-2.757,0.002,0.002,8864.0,5845.0,1.0
"alpha[Benson, Will]",-2.49,0.18,-2.836,-2.162,0.002,0.002,10525.0,5845.0,1.0
"alpha[Mitchell, Cal]",-2.849,0.217,-3.241,-2.43,0.002,0.003,11041.0,6271.0,1.0
"alpha[Burleson, Alec]",-3.014,0.213,-3.448,-2.643,0.002,0.002,10492.0,6174.0,1.0
"alpha[Waters, Drew]",-2.534,0.201,-2.93,-2.17,0.002,0.002,10334.0,5915.0,1.0
"alpha[Castro, Willi]",-2.773,0.219,-3.179,-2.363,0.002,0.003,11054.0,5391.0,1.0
"alpha[Carpenter, Kerry]",-2.711,0.177,-3.043,-2.385,0.002,0.002,9830.0,6354.0,1.0
"alpha[Encarnacion, Jerar]",-2.713,0.261,-3.185,-2.201,0.002,0.003,11677.0,5830.0,1.0
"alpha[Maton, Nick]",-2.799,0.259,-3.288,-2.305,0.003,0.003,9831.0,5845.0,1.0
"alpha[Velázquez, Nelson]",-2.746,0.213,-3.129,-2.325,0.002,0.003,10100.0,5708.0,1.0
"alpha[Mancini, Trey]",-2.7,0.252,-3.199,-2.247,0.002,0.003,10773.0,5920.0,1.0
"alpha[Bleday, JJ]",-2.752,0.259,-3.225,-2.256,0.003,0.003,10530.0,5631.0,1.0
"alpha[McCutchen, Andrew]",-2.68,0.243,-3.124,-2.214,0.002,0.003,12620.0,5386.0,1.0
"alpha[Call, Alex]",-2.516,0.22,-2.905,-2.085,0.002,0.002,12861.0,6105.0,1.0
"alpha[Ramos, Heliot]",-2.703,0.244,-3.186,-2.269,0.002,0.003,10943.0,5362.0,1.0
"alpha[Castillo, Diego]",-2.858,0.243,-3.319,-2.404,0.002,0.003,10636.0,5646.0,1.0
"alpha[Meneses, Joey]",-2.835,0.233,-3.293,-2.423,0.002,0.003,11800.0,6022.0,1.0
"alpha[Trammell, Taylor]",-2.682,0.245,-3.122,-2.212,0.002,0.003,13465.0,6254.0,1.0
"alpha[Donovan, Brendan]",-2.691,0.237,-3.136,-2.248,0.002,0.003,12400.0,5126.0,1.0
"alpha[Johnson, Bryce]",-2.717,0.245,-3.166,-2.257,0.002,0.003,10574.0,5885.0,1.0
"alpha[Rosario, Eddie]",-2.633,0.219,-3.021,-2.2,0.002,0.002,9961.0,5904.0,1.0
"alpha[Aguilar, Ryan]",-2.718,0.281,-3.252,-2.188,0.002,0.004,14596.0,5913.0,1.0
"alpha[Carroll, Corbin]",-2.751,0.164,-3.046,-2.431,0.002,0.002,9271.0,5960.0,1.0
"alpha[Stevenson, Cal]",-2.72,0.281,-3.261,-2.219,0.003,0.004,11533.0,6167.0,1.0
"alpha[Heredia, Guillermo]",-2.735,0.264,-3.239,-2.234,0.002,0.003,12842.0,6198.0,1.0
"alpha[Pollock, AJ]",-2.896,0.256,-3.403,-2.437,0.003,0.003,10095.0,6214.0,1.0
"alpha[Madris, Bligh]",-2.857,0.249,-3.315,-2.381,0.002,0.003,13469.0,5867.0,1.0
"alpha[Duran, Jarren]",-2.712,0.267,-3.207,-2.199,0.002,0.003,11672.0,5233.0,1.0
"alpha[Dubón, Mauricio]",-2.645,0.26,-3.15,-2.161,0.002,0.003,13144.0,5945.0,1.0
"alpha[Muñoz, Yairo]",-2.82,0.276,-3.378,-2.333,0.003,0.003,11899.0,5520.0,1.0
"alpha[Bernard, Wynton]",-2.724,0.283,-3.259,-2.196,0.003,0.004,11434.0,5676.0,1.0
"alpha[Vavra, Terrin]",-2.843,0.266,-3.331,-2.343,0.003,0.003,10606.0,6310.0,1.0
"alpha[Melendez, MJ]",-2.755,0.182,-3.103,-2.424,0.002,0.002,10904.0,5929.0,1.0
"alpha[Jones, Nolan]",-2.811,0.214,-3.215,-2.419,0.002,0.003,12460.0,6110.0,1.0
"alpha[Carpenter, Matt]",-2.715,0.264,-3.212,-2.221,0.002,0.003,11915.0,5991.0,1.0
"alpha[Díaz, Yusniel]",-2.732,0.279,-3.248,-2.203,0.003,0.003,11410.0,6148.0,1.0
"alpha[Pratto, Nick]",-2.797,0.275,-3.3,-2.287,0.002,0.003,12434.0,5853.0,1.0
"alpha[Ruiz, Esteury]",-2.589,0.261,-3.073,-2.089,0.003,0.003,10874.0,5497.0,1.0
"alpha[Reynolds, Matt]",-2.669,0.269,-3.156,-2.143,0.002,0.003,12247.0,5558.0,1.0
"alpha[Lewis, Kyle]",-2.611,0.28,-3.115,-2.064,0.003,0.004,10217.0,5400.0,1.0
"alpha[Joe, Connor]",-3.018,0.18,-3.348,-2.675,0.002,0.002,10024.0,5551.0,1.0
"alpha[Hernandez, Elier]",-2.721,0.28,-3.228,-2.175,0.003,0.004,11195.0,5626.0,1.0
"alpha[Hicklen, Brewer]",-2.696,0.283,-3.232,-2.168,0.002,0.004,12911.0,5066.0,1.0
"alpha[Inciarte, Ender]",-2.684,0.276,-3.189,-2.159,0.002,0.004,13429.0,5734.0,1.0
"alpha[Arroyo, Christian]",-2.962,0.26,-3.443,-2.471,0.003,0.003,9061.0,5590.0,1.0
"alpha[Kwan, Steven]",-2.8,0.254,-3.276,-2.328,0.002,0.003,11205.0,5597.0,1.0
"alpha[Wilson, Marcus]",-2.778,0.271,-3.297,-2.277,0.002,0.003,12324.0,6134.0,1.0
"alpha[Crook, Narciso]",-2.707,0.282,-3.246,-2.188,0.003,0.004,12417.0,5610.0,1.0
"alpha[Upton, Justin]",-2.724,0.279,-3.251,-2.188,0.003,0.004,12080.0,5318.0,1.0
"alpha[Alvarez, Eddy]",-2.807,0.276,-3.319,-2.283,0.003,0.003,10809.0,5842.0,1.0
"alpha[Haseley, Adam]",-2.56,0.264,-3.049,-2.059,0.003,0.003,11181.0,6179.0,1.0
"alpha[Plummer, Nick]",-2.745,0.276,-3.282,-2.249,0.003,0.003,10843.0,6198.0,1.0
"alpha[Walker, Steele]",-2.736,0.281,-3.241,-2.185,0.002,0.004,12908.0,5679.0,1.0
"alpha[Demeritte, Travis]",-2.608,0.241,-3.061,-2.157,0.002,0.003,11291.0,5970.0,1.0
"alpha[Alberto, Hanser]",-2.79,0.283,-3.344,-2.277,0.003,0.003,11499.0,5715.0,1.0
"alpha[Whitefield, Aaron]",-2.822,0.279,-3.344,-2.296,0.002,0.004,12495.0,5238.0,1.0
"alpha[Mayfield, Jack]",-2.748,0.277,-3.248,-2.208,0.003,0.003,11736.0,5863.0,1.0
"alpha[Abrams, CJ]",-2.715,0.277,-3.239,-2.177,0.002,0.004,13058.0,5797.0,1.0
"alpha[Nevin, Tyler]",-2.715,0.253,-3.213,-2.25,0.002,0.003,12292.0,5668.0,1.0
"alpha[Marsh, Brandon]",-2.572,0.266,-3.05,-2.062,0.002,0.004,13951.0,5721.0,1.0
"alpha[McDonald, Mickey]",-2.711,0.28,-3.237,-2.187,0.002,0.004,13481.0,5975.0,1.0
"alpha[Lopes, Christian]",-2.732,0.286,-3.244,-2.175,0.003,0.004,12408.0,5727.0,1.0
"alpha[Jackson, Drew]",-2.76,0.277,-3.279,-2.237,0.003,0.003,11250.0,5755.0,1.0
"alpha[Dickerson, Alex]",-2.73,0.275,-3.269,-2.234,0.003,0.003,11721.0,5788.0,1.0
"alpha[Hicks, Aaron]",-2.769,0.241,-3.229,-2.32,0.002,0.003,14133.0,5758.0,1.0
"alpha[Canario, Alexander]",-2.758,0.273,-3.283,-2.25,0.003,0.004,11892.0,5570.0,1.0
"alpha[Perkins, Blake]",-2.338,0.247,-2.8,-1.878,0.002,0.003,10798.0,5380.0,1.0
"alpha[Pache, Cristian]",-2.716,0.281,-3.241,-2.176,0.003,0.004,12058.0,5938.0,1.0
"alpha[Andujar, Miguel]",-2.745,0.256,-3.217,-2.246,0.002,0.003,12147.0,5093.0,1.0
"alpha[Basabe, Osleivis]",-2.715,0.276,-3.244,-2.206,0.002,0.003,13297.0,6185.0,1.0
"alpha[Walker, Jordan]",-3.096,0.176,-3.449,-2.78,0.002,0.002,10853.0,5932.0,1.0
"alpha[Steer, Spencer]",-2.79,0.285,-3.324,-2.252,0.003,0.004,10854.0,5886.0,1.0
"alpha[Matos, Luis]",-2.662,0.239,-3.113,-2.221,0.003,0.003,9138.0,5906.0,1.0
"alpha[Senzel, Nick]",-2.668,0.261,-3.168,-2.176,0.003,0.003,10798.0,5748.0,1.0
"alpha[Bouchard, Sean]",-2.937,0.232,-3.382,-2.499,0.002,0.003,10195.0,5556.0,1.0
"alpha[Kjerstad, Heston]",-2.58,0.276,-3.08,-2.029,0.003,0.004,11976.0,5584.0,1.0
"alpha[Frelick, Sal]",-2.447,0.179,-2.785,-2.113,0.002,0.002,11934.0,5970.0,1.0
"alpha[Hernández, Enrique]",-2.716,0.287,-3.289,-2.21,0.003,0.004,9723.0,5698.0,1.0
"alpha[Goodman, Hunter]",-2.895,0.228,-3.32,-2.474,0.002,0.002,9803.0,6035.0,1.0
"alpha[Davis, Henry]",-3.139,0.214,-3.54,-2.736,0.002,0.003,7890.0,4890.0,1.0
"alpha[Hampson, Garrett]",-2.642,0.266,-3.141,-2.143,0.002,0.003,11540.0,5924.0,1.0
"alpha[Blanco, Dairon]",-2.678,0.24,-3.119,-2.229,0.002,0.003,12348.0,5928.0,1.0
"alpha[Morel, Christopher]",-2.952,0.265,-3.481,-2.486,0.003,0.003,9382.0,5416.0,1.0
"alpha[Palacios, Richie]",-2.715,0.246,-3.165,-2.244,0.002,0.003,12396.0,5747.0,1.0
"alpha[Adams, Jordyn]",-2.857,0.265,-3.347,-2.341,0.002,0.003,11370.0,5526.0,1.0
"alpha[Colás, Oscar]",-2.699,0.207,-3.081,-2.311,0.002,0.002,11198.0,5726.0,1.0
"alpha[Encarnacion-Strand, Christian]",-2.73,0.279,-3.261,-2.207,0.002,0.004,12735.0,5774.0,1.0
"alpha[Cabbage, Trey]",-2.669,0.246,-3.117,-2.19,0.002,0.003,11677.0,5768.0,1.0
"alpha[Carter, Evan]",-2.643,0.261,-3.129,-2.149,0.002,0.003,11119.0,5605.0,1.0
"alpha[Ibáñez, Andy]",-2.573,0.278,-3.119,-2.072,0.003,0.003,11840.0,6021.0,1.0
"alpha[Noda, Ryan]",-2.721,0.28,-3.226,-2.176,0.003,0.003,8852.0,5899.0,1.0
"alpha[Martínez, J.P.]",-2.754,0.273,-3.278,-2.257,0.002,0.003,11988.0,6400.0,1.0
"alpha[Abreu, Wilyer]",-2.44,0.181,-2.765,-2.09,0.002,0.002,10612.0,6165.0,1.0
"alpha[Canzone, Dominic]",-2.536,0.226,-2.972,-2.133,0.002,0.003,10128.0,5666.0,1.0
"alpha[Greene, Riley]",-2.546,0.261,-3.043,-2.047,0.002,0.004,12068.0,5432.0,1.0
"alpha[Marlowe, Cade]",-2.779,0.283,-3.349,-2.289,0.003,0.004,12220.0,5795.0,1.0
"alpha[Castro, Harold]",-2.727,0.279,-3.27,-2.215,0.003,0.004,12083.0,5524.0,1.0
"alpha[Garrett, Stone]",-2.679,0.274,-3.182,-2.157,0.003,0.003,10659.0,5497.0,1.0
"alpha[Hopkins, TJ]",-2.59,0.274,-3.088,-2.059,0.003,0.003,10449.0,5479.0,1.0
"alpha[Peralta, David]",-2.765,0.225,-3.192,-2.344,0.002,0.003,11045.0,5504.0,1.0
"alpha[Thomas, Cody]",-2.692,0.266,-3.227,-2.232,0.002,0.003,13480.0,6321.0,1.0
"alpha[Butler, Lawrence]",-2.749,0.179,-3.072,-2.403,0.002,0.002,9894.0,5959.0,1.0
"alpha[Wilson, Weston]",-2.721,0.273,-3.235,-2.211,0.003,0.003,11569.0,6206.0,1.0
"alpha[Kiner-Falefa, Isiah]",-2.669,0.264,-3.156,-2.175,0.002,0.003,11814.0,5903.0,1.0
"alpha[Cowser, Colton]",-2.713,0.267,-3.197,-2.192,0.002,0.003,13202.0,5666.0,1.0
"alpha[DeLuca, Jonny]",-2.385,0.227,-2.816,-1.962,0.002,0.003,10291.0,5650.0,1.0
"alpha[Haase, Eric]",-2.731,0.284,-3.253,-2.193,0.003,0.003,10729.0,5360.0,1.0
"alpha[Arias, Gabriel]",-2.851,0.25,-3.338,-2.398,0.002,0.003,10207.0,5980.0,1.0
"alpha[Remillard, Zach]",-2.742,0.273,-3.264,-2.238,0.003,0.004,11755.0,5711.0,1.0
"alpha[Fry, David]",-2.706,0.264,-3.224,-2.231,0.003,0.003,11057.0,6229.0,1.0
"alpha[Kohlwey, Taylor]",-2.723,0.279,-3.229,-2.19,0.002,0.004,13473.0,6128.0,1.0
"alpha[Outman, James]",-2.683,0.277,-3.206,-2.158,0.002,0.003,13414.0,5879.0,1.0
"alpha[Fletcher, Dominic]",-2.772,0.201,-3.143,-2.387,0.002,0.003,12549.0,5525.0,1.0
"alpha[Jiménez, Eloy]",-2.722,0.268,-3.242,-2.222,0.002,0.004,12355.0,5386.0,1.0
"alpha[Odor, Rougned]",-2.673,0.277,-3.199,-2.167,0.003,0.003,10722.0,5812.0,1.0
"alpha[Davis, Jonathan]",-2.737,0.278,-3.239,-2.193,0.003,0.003,9040.0,5797.0,1.0
"alpha[Harrison, Josh]",-2.854,0.276,-3.395,-2.35,0.003,0.003,10152.0,5710.0,1.0
"alpha[Clemens, Kody]",-2.789,0.279,-3.344,-2.279,0.003,0.004,10852.0,5380.0,1.0
"alpha[Calhoun, Willie]",-2.85,0.28,-3.376,-2.347,0.003,0.004,11087.0,5708.0,1.0
"alpha[Smith-Njigba, Canaan]",-2.809,0.263,-3.302,-2.317,0.003,0.003,10969.0,6203.0,1.0
"alpha[Lukes, Nathan]",-2.547,0.27,-3.027,-2.019,0.003,0.004,10700.0,5881.0,1.0
"alpha[Julks, Corey]",-2.65,0.239,-3.096,-2.196,0.002,0.003,13807.0,5853.0,1.0
"alpha[Wiemer, Joey]",-2.627,0.25,-3.097,-2.151,0.002,0.003,10369.0,5878.0,1.0
"alpha[Miller, Owen]",-2.728,0.284,-3.25,-2.184,0.003,0.003,9998.0,5585.0,1.0
"alpha[Pérez, Wenceel]",-2.218,0.206,-2.588,-1.816,0.002,0.002,10256.0,5959.0,1.0
"alpha[Noel, Jhonkensy]",-2.673,0.224,-3.107,-2.267,0.002,0.003,8785.0,5799.0,1.0
"alpha[Schneemann, Daniel]",-2.734,0.267,-3.222,-2.229,0.002,0.003,11626.0,5839.0,1.0
"alpha[DeLoach, Zach]",-2.755,0.263,-3.224,-2.236,0.002,0.003,12286.0,6053.0,1.0
"alpha[Duran, Ezequiel]",-2.783,0.282,-3.31,-2.245,0.003,0.003,9450.0,5588.0,1.0
"alpha[Campero, Gustavo]",-2.716,0.27,-3.224,-2.213,0.002,0.003,12982.0,5854.0,1.0
"alpha[Chourio, Jackson]",-2.226,0.223,-2.629,-1.796,0.002,0.003,8447.0,5911.0,1.0
"alpha[Lockridge, Brandon]",-2.76,0.28,-3.296,-2.24,0.003,0.004,12165.0,4739.0,1.0
"alpha[Alcántara, Kevin]",-2.73,0.281,-3.272,-2.211,0.003,0.004,11675.0,5604.0,1.0
"alpha[Pages, Andy]",-2.64,0.239,-3.081,-2.192,0.002,0.003,11424.0,5615.0,1.0
"alpha[Yorke, Nick]",-2.666,0.282,-3.212,-2.135,0.003,0.003,10625.0,6051.0,1.0
"alpha[Robles, Victor]",-2.519,0.242,-2.972,-2.064,0.002,0.003,11377.0,5768.0,1.0
"alpha[Berroa, Steward]",-2.621,0.271,-3.129,-2.115,0.002,0.003,12247.0,5907.0,1.0
"alpha[Crews, Dylan]",-2.722,0.236,-3.175,-2.288,0.002,0.003,11427.0,5760.0,1.0
"alpha[O'Neill, Tyler]",-2.589,0.237,-3.027,-2.134,0.002,0.003,11829.0,6018.0,1.0
"alpha[Mitchell, Garrett]",-2.648,0.263,-3.17,-2.182,0.002,0.003,11085.0,5735.0,1.0
"alpha[Beck, Jordan]",-2.786,0.258,-3.269,-2.291,0.002,0.003,11050.0,5970.0,1.0
"alpha[Scott II, Victor]",-2.739,0.284,-3.287,-2.21,0.003,0.003,11141.0,5900.0,1.0
"alpha[Conine, Griffin]",-2.76,0.26,-3.252,-2.277,0.002,0.003,12121.0,5960.0,1.0
"alpha[Rafaela, Ceddanne]",-2.735,0.284,-3.25,-2.183,0.003,0.004,12517.0,5225.0,1.0
"alpha[Cook, Billy]",-2.654,0.27,-3.167,-2.146,0.002,0.004,13686.0,5853.0,1.0
"alpha[Barger, Addison]",-2.766,0.255,-3.221,-2.274,0.003,0.003,10141.0,5419.0,1.0
"alpha[Rosario, Amed]",-2.792,0.242,-3.225,-2.322,0.002,0.003,11177.0,5710.0,1.0
"alpha[Hinds, Rece]",-2.693,0.254,-3.16,-2.208,0.002,0.003,12104.0,6415.0,1.0
"alpha[Hensley, David]",-2.791,0.273,-3.302,-2.271,0.002,0.003,13493.0,5918.0,1.0
"alpha[Fabian, Sandro]",-2.732,0.284,-3.265,-2.206,0.003,0.003,11559.0,5738.0,1.0
"alpha[Helman, Michael]",-2.732,0.286,-3.264,-2.194,0.003,0.004,11334.0,5322.0,1.0
"alpha[Garcia, Maikel]",-2.732,0.28,-3.253,-2.192,0.003,0.004,9701.0,5490.0,1.0
"alpha[Espinal, Santiago]",-2.852,0.277,-3.391,-2.352,0.003,0.003,11698.0,5755.0,1.0
"alpha[Gentry, Tyler]",-2.731,0.28,-3.24,-2.193,0.003,0.003,10547.0,6085.0,1.0
"alpha[Bae, Ji Hwan]",-2.754,0.258,-3.254,-2.278,0.002,0.003,11437.0,6163.0,1.0
"alpha[León, Pedro]",-2.838,0.27,-3.353,-2.337,0.003,0.003,10745.0,5667.0,1.0
"alpha[Vilade, Ryan]",-2.661,0.275,-3.176,-2.14,0.003,0.003,10856.0,5959.0,1.0
"alpha[Wall, Forrest]",-2.729,0.281,-3.237,-2.185,0.002,0.003,12908.0,5741.0,1.0
"alpha[Vosler, Jason]",-2.682,0.28,-3.215,-2.163,0.003,0.003,11211.0,6003.0,1.0
"alpha[Triolo, Jared]",-2.712,0.28,-3.264,-2.198,0.003,0.004,12271.0,5801.0,1.0
"alpha[Loperfido, Joey]",-2.771,0.262,-3.261,-2.288,0.002,0.003,12817.0,5779.0,1.0
"alpha[Martínez, Angel]",-2.719,0.279,-3.24,-2.195,0.003,0.004,11155.0,4856.0,1.0
"alpha[Myers, Dane]",-2.782,0.238,-3.219,-2.321,0.002,0.003,11500.0,5644.0,1.0
"alpha[Hill, Derek]",-2.78,0.275,-3.28,-2.251,0.003,0.003,11476.0,6397.0,1.0
"alpha[Jones, Jahmai]",-2.736,0.27,-3.252,-2.231,0.002,0.004,13579.0,5871.0,1.0
"alpha[Dunn, Blake]",-2.726,0.279,-3.249,-2.198,0.002,0.003,13544.0,6037.0,1.0
"alpha[Rodríguez, Johnathan]",-2.931,0.266,-3.469,-2.462,0.003,0.003,10564.0,5928.0,1.0
"alpha[Jordan, Levi]",-2.734,0.286,-3.263,-2.182,0.003,0.004,12262.0,5645.0,1.0
"alpha[Jones, Greg]",-2.823,0.283,-3.375,-2.313,0.003,0.004,10501.0,5549.0,1.0
"alpha[Dalbec, Bobby]",-2.73,0.283,-3.235,-2.179,0.003,0.003,9871.0,5915.0,1.0
"alpha[Hurtubise, Jacob]",-2.703,0.278,-3.23,-2.184,0.002,0.004,12537.0,5667.0,1.0
"alpha[Reynolds, Bryan]",-2.975,0.257,-3.432,-2.479,0.003,0.003,9472.0,5629.0,1.0
"alpha[Florial, Estevan]",-2.631,0.263,-3.131,-2.143,0.002,0.003,11666.0,5808.0,1.0
"alpha[Siani, Michael]",-2.687,0.28,-3.204,-2.154,0.002,0.003,13794.0,5409.0,1.0
"beta_speed[Renfroe, Hunter]",-26.149,0.466,-27.072,-25.343,0.008,0.009,3509.0,3524.0,1.0
"beta_speed[Tucker, Kyle]",-26.031,0.427,-26.885,-25.241,0.006,0.007,6162.0,5308.0,1.0
"beta_speed[Pederson, Joc]",-25.923,0.451,-26.825,-25.06,0.005,0.008,7248.0,4763.0,1.0
"beta_speed[Betts, Mookie]",-25.956,0.432,-26.766,-25.103,0.005,0.007,6513.0,4772.0,1.0
"beta_speed[Souza Jr., Steven]",-25.88,0.464,-26.769,-24.975,0.006,0.009,6420.0,3930.0,1.0
"beta_speed[Slater, Austin]",-25.879,0.447,-26.682,-24.987,0.006,0.008,6049.0,3936.0,1.0
"beta_speed[Soler, Jorge]",-25.762,0.487,-26.612,-24.78,0.009,0.009,3521.0,4030.0,1.0
"beta_speed[Brantley, Michael]",-25.936,0.455,-26.79,-25.058,0.006,0.009,6838.0,4636.0,1.0
"beta_speed[Duvall, Adam]",-25.985,0.448,-26.86,-25.123,0.005,0.008,7619.0,4920.0,1.0
"beta_speed[Verdugo, Alex]",-25.92,0.439,-26.761,-25.063,0.005,0.008,6858.0,4492.0,1.0
"beta_speed[García, Avisaíl]",-26.027,0.434,-26.928,-25.276,0.005,0.007,6495.0,5071.0,1.0
"beta_speed[García, Leury]",-25.93,0.439,-26.787,-25.111,0.005,0.008,7676.0,4628.0,1.0
"beta_speed[Engel, Adam]",-25.978,0.443,-26.813,-25.114,0.005,0.007,7037.0,4711.0,1.0
"beta_speed[Wade Jr., LaMonte]",-25.913,0.45,-26.789,-25.034,0.005,0.008,6920.0,4755.0,1.0
"beta_speed[Margot, Manuel]",-26.026,0.431,-26.88,-25.216,0.005,0.007,6516.0,4594.0,1.0
"beta_speed[Thompson, Trayce]",-25.966,0.448,-26.876,-25.142,0.005,0.008,7801.0,5067.0,1.0
"beta_speed[Carlson, Dylan]",-25.955,0.436,-26.761,-25.087,0.005,0.008,7010.0,4931.0,1.0
"beta_speed[Lagares, Juan]",-25.882,0.459,-26.715,-24.947,0.006,0.008,6182.0,4592.0,1.0
"beta_speed[Haniger, Mitch]",-25.906,0.434,-26.7,-25.034,0.005,0.008,6357.0,4685.0,1.0
"beta_speed[Rojas, Jose]",-25.903,0.453,-26.753,-25.009,0.006,0.009,6289.0,3826.0,1.0
"beta_speed[Zimmer, Bradley]",-26.003,0.454,-26.896,-25.146,0.005,0.009,7099.0,3951.0,1.0
"beta_speed[García, Adolis]",-26.144,0.466,-27.093,-25.368,0.008,0.009,3602.0,3551.0,1.0
"beta_speed[Hernández, Teoscar]",-25.87,0.435,-26.675,-25.002,0.006,0.007,6087.0,4535.0,1.0
"beta_speed[Yastrzemski, Mike]",-25.92,0.417,-26.714,-25.114,0.005,0.006,7532.0,4918.0,1.0
"beta_speed[Bryant, Kris]",-25.929,0.445,-26.739,-25.024,0.005,0.008,7093.0,4812.0,1.0
"beta_speed[Arozarena, Randy]",-26.018,0.456,-26.864,-25.132,0.005,0.009,7266.0,4286.0,1.0
"beta_speed[Calhoun, Kole]",-25.994,0.44,-26.865,-25.152,0.005,0.008,6986.0,4535.0,1.0
"beta_speed[Hilliard, Sam]",-25.901,0.452,-26.785,-25.069,0.006,0.01,6702.0,5028.0,1.0
"beta_speed[Cameron, Daz]",-25.955,0.449,-26.884,-25.158,0.005,0.008,7381.0,4530.0,1.0
"beta_speed[Vierling, Matt]",-26.042,0.445,-26.961,-25.273,0.006,0.008,5920.0,4347.0,1.0
"beta_speed[De La Cruz, Bryan]",-26.009,0.453,-26.912,-25.166,0.005,0.009,7427.0,4662.0,1.0
"beta_speed[Harper, Bryce]",-25.937,0.433,-26.792,-25.113,0.005,0.007,7029.0,4817.0,1.0
"beta_speed[Barrera, Luis]",-25.968,0.458,-26.829,-25.063,0.005,0.008,7706.0,4452.0,1.0
"beta_speed[O'Hearn, Ryan]",-25.917,0.446,-26.781,-25.089,0.005,0.009,6902.0,4416.0,1.0
"beta_speed[Kepler, Max]",-26.025,0.418,-26.817,-25.264,0.006,0.007,5652.0,4663.0,1.0
"beta_speed[Merrifield, Whit]",-25.975,0.442,-26.837,-25.135,0.005,0.009,7216.0,4809.0,1.0
"beta_speed[Hays, Austin]",-25.96,0.436,-26.759,-25.096,0.005,0.008,6648.0,4762.0,1.0
"beta_speed[Grichuk, Randal]",-25.953,0.429,-26.767,-25.124,0.005,0.007,6784.0,5159.0,1.0
"beta_speed[Soto, Juan]",-26.049,0.432,-26.878,-25.234,0.005,0.007,6487.0,4592.0,1.0
"beta_speed[Martinez, J.D.]",-25.963,0.451,-26.776,-25.018,0.005,0.008,6838.0,4117.0,1.0
"beta_speed[Smith, Pavin]",-25.953,0.439,-26.781,-25.112,0.005,0.008,7451.0,4843.0,1.0
"beta_speed[Blackmon, Charlie]",-25.885,0.434,-26.729,-25.056,0.005,0.007,6552.0,4581.0,1.0
"beta_speed[Dozier, Hunter]",-25.929,0.449,-26.787,-25.037,0.005,0.008,7487.0,5128.0,1.0
"beta_speed[Cave, Jake]",-25.94,0.444,-26.748,-25.047,0.005,0.007,6736.0,4929.0,1.0
"beta_speed[Conforto, Michael]",-25.97,0.426,-26.822,-25.178,0.005,0.007,7037.0,4842.0,1.0
"beta_speed[Myers, Wil]",-25.959,0.438,-26.819,-25.142,0.005,0.008,7100.0,4747.0,1.0
"beta_speed[Tsutsugo, Yoshi]",-25.856,0.455,-26.645,-24.944,0.007,0.009,5209.0,3961.0,1.0
"beta_speed[Judge, Aaron]",-26.066,0.453,-27.01,-25.289,0.006,0.008,6071.0,4324.0,1.0
"beta_speed[Taylor, Tyrone]",-25.824,0.466,-26.683,-24.908,0.007,0.009,4995.0,4094.0,1.0
"beta_speed[Castellanos, Nick]",-26.034,0.425,-26.844,-25.239,0.006,0.007,6005.0,4485.0,1.0
"beta_speed[Profar, Jurickson]",-25.928,0.462,-26.812,-25.034,0.006,0.009,7018.0,4110.0,1.0
"beta_speed[Pinder, Chad]",-25.952,0.453,-26.85,-25.082,0.005,0.008,6970.0,4681.0,1.0
"beta_speed[Springer, George]",-25.888,0.424,-26.639,-25.025,0.005,0.006,6847.0,5133.0,1.0
"beta_speed[Martini, Nick]",-25.905,0.466,-26.746,-24.961,0.006,0.009,6195.0,4717.0,1.0
"beta_speed[Grossman, Robbie]",-25.865,0.443,-26.706,-25.004,0.007,0.007,5102.0,4029.0,1.0
